problem_id,log_2^k,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
2,2.700000000000003,0.7126444172778642,0.7563083636208541,0.7811226754046797,0.8432611916583731,0.6692436280084709,0.7293257153769835,0.7642559569460303,0.8383540079182541,-72.885153839232,-61.810187359412055,-55.5162608080436,-39.75538616768054,-84.1583448272201,-68.87093253564996,-59.983208628274326,-41.12954516837567,1.3817397670442861,2.51047118021882,2,0.1,0.093,1.0752688172043012,0.25,0.19799999999999998,1.2626262626262628,0.449,0.227,1.9779735682819384,0.030452184381427494,8617150.733265845,729.0509075439633,15749.240613749673,21.602388051070303,0.19214755997371813,0.5835316703814302,1.4533462881067503,0.7830113642545955,0.8436253842431758,5.25025025025025,14762.81471909391,4.509509509509511,0.6072144288577155,1.0015953030699634,0.9370603799734095,0.6953183872705858,0.10739072234633014,-0.48186544765108047,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11339214974162608,0.11339267359184246,0.9999999990966871,0.10871040763911091
2,2.700000000000003,0.6384277697210035,0.7119692748239606,0.766881112546455,0.8398115430256621,0.6352671668779962,0.6950677141550915,0.755417634774737,0.8369504902656161,-91.6912425569191,-73.04182366434259,-59.11670937120576,-40.622253130222816,-92.72607643581938,-77.52297538715416,-62.18020708090464,-41.45209843884837,2.2713146688063937,10.839828749376265,4,0.1,0.08399999999999999,1.1904761904761907,0.251,0.186,1.3494623655913978,0.4670000000000001,0.24700000000000003,1.890688259109312,0.04187017993002018,8741440.470172802,1452.4400062179182,19902.41660838849,13.702746084647858,0.18850257155116623,0.5585628159701024,1.3600846709100454,0.7472928514997974,0.8248404254602096,5.270270270270271,16188.596901781993,4.60960960960961,0.5891783567134269,0.9780608387575914,0.9373718032368998,0.729206133628606,0.10137106326786781,-0.4481937688272789,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11679038808929543,0.11679131466684198,0.9999999992236747,0.11429981492991875
2,2.700000000000003,0.7220852391478413,0.7390981513831527,0.7824329378553793,0.8416404394535026,0.7052498865079447,0.7272692428676675,0.7694510578630043,0.836763048959072,-70.48689231723222,-66.17194586006707,-55.18104196459893,-40.1643772263796,-75.00324253299974,-69.40011279743356,-58.66636663158977,-41.537899626967004,1.648086015576079,3.901927621341631,3,0.1,0.089,1.1235955056179776,0.25,0.192,1.3020833333333333,0.43600000000000005,0.257,1.6964980544747084,0.04815127859415458,8737315.546991864,10.105103597955019,18010.546727684992,1782.3218290735592,0.19488925466108986,0.5693100476896575,1.5993750261614743,0.7468543747089884,0.8474549264382618,5.25025025025025,19466.56343342263,4.569569569569571,0.6022044088176353,0.9558471742054667,0.934128544463739,0.66252712600258,0.11167431470028706,-0.4876377266567675,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11695045757218447,0.11695307554987804,0.9999999991483535,0.11902168336700579
2,2.700000000000003,0.770828222655179,0.7785143817183325,0.8059364887829082,0.8481341120473926,0.7208733803560783,0.759471985420988,0.7920683284175719,0.8455834496399773,-58.14696734321612,-56.19678462343256,-49.23906765478992,-38.53240974800312,-71.06147902871624,-61.234849207967386,-52.93630589017306,-39.31215327686647,1.8799446766803791,5.309313251833876,5,0.1,0.089,1.1235955056179776,0.25,0.197,1.2690355329949239,0.44399999999999995,0.25600000000000006,1.7343749999999993,0.03357011433739665,8756420.779407188,89.14646483442777,17802.68024752066,199.7014719606176,0.1870860334267459,0.5494543033797373,1.59852502667703,0.7506457182799515,0.8500377036846261,5.270270270270271,18589.566796356885,4.569569569569571,0.6042084168336673,0.9385856344522905,0.9286631647438609,0.652333776771252,0.11388628698435618,-0.47305990108209584,0.9,0.9,0.09090909090909091,0.9090909090909091,0.12216116542174522,0.12215989770418782,0.9999999991773387,0.11171953885138586
2,2.700000000000003,0.7330246763980507,0.7499010057262311,0.7983100788990383,0.8509873918312003,0.6883604281856982,0.7302635309479996,0.786823211767021,0.8481815547748872,-67.74003993940838,-63.45798417748327,-51.175079128757034,-37.8091873535094,-79.34046563250166,-68.67233492864929,-54.27277910176349,-38.65152960401454,1.615018043605548,3.79292235238204,3,0.1,0.09,1.1111111111111112,0.254,0.19999999999999998,1.27,0.442,0.24500000000000002,1.804081632653061,0.034965291451704794,8717454.733080154,244.8391280062252,17779.83709109753,72.61844638919588,0.19651434879621776,0.5387579864530032,1.4167560485782016,0.7585841506682798,0.8588348555016424,5.25025025025025,21346.630333242454,4.54954954954955,0.62625250501002,0.9120747554517172,0.9288321205818428,0.6314728170932244,0.11723508202293019,-0.48650633606635135,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11799671974973719,0.11799669841474865,0.9999999991280973,0.11009001367552074
2,2.700000000000003,0.7201944939695094,0.7646168785006107,0.8074211075222086,0.8490011371890226,0.7007928991140994,0.7427880739439499,0.7892093224401857,0.8450986263424636,-70.97257706295281,-59.70485344242422,-48.84757444904875,-38.30081323025328,-76.10613960737317,-65.4242720013786,-53.61659093918905,-39.4006209546809,1.8936055537145526,5.910981972722178,5,0.1,0.093,1.0752688172043012,0.254,0.185,1.372972972972973,0.44200000000000006,0.24400000000000005,1.8114754098360655,0.032648323744359886,8772209.344636258,89.58364254503562,20023.874353633415,223.5215468445256,0.19678787785454366,0.5790018354809563,1.5129459939918493,0.7832661659505882,0.8407959443720346,5.270270270270271,17752.08011717636,4.509509509509511,0.6082164328657315,0.9562019300986581,0.9263548411068255,0.6409206409464194,0.12180012715950363,-0.4632462734178185,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11722411063947318,0.11722616132232193,0.9999999991696799,0.11568674824881069
2,2.700000000000003,0.7316577878672977,0.7473951964056043,0.7836265374724417,0.8430000765819838,0.7028025213928637,0.7260458799633838,0.7698920333945496,0.8389794555170194,-68.04444696755687,-64.05385878472555,-54.866554460921634,-39.811004306861264,-75.51718659212128,-69.61110335607259,-58.46989796790339,-40.91494503881782,2.134367976704182,8.538619460829262,5,0.1,0.087,1.149425287356322,0.253,0.182,1.39010989010989,0.458,0.22500000000000003,2.0355555555555553,0.03473799655031484,8774192.37456368,964.7266324907832,17980.55199993053,18.63797618347839,0.15954749848480065,0.5569384858259966,1.4894369974559474,0.7348765258711495,0.8342242882296037,5.29029029029029,19466.56343342263,4.58958958958959,0.5801603206412825,0.9887500696088335,0.9359151943507864,0.7181393044191393,0.1067493419100833,-0.4651047123980769,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11781454405986838,0.11781521198223395,0.9999999992683667,0.11087182122399299
2,2.700000000000003,0.7199389165801143,0.7549038676163461,0.7844300650305507,0.8439068538293524,0.6762106069237684,0.7372128709415716,0.7727062755572967,0.8421187908712287,-71.01046793797514,-62.14498222252956,-54.65851152403471,-39.57796355043811,-82.24104023904624,-66.74674129955034,-57.73157718472294,-40.10111248422393,1.9473551840029415,5.844317953865879,4,0.1,0.093,1.0752688172043012,0.25,0.19,1.3157894736842106,0.44799999999999995,0.23400000000000004,1.914529914529914,0.02507710685008291,8889263.718478775,115.08223829577408,15961.501785932789,138.69648368247726,0.16590890794079283,0.5808427730593202,1.4699738489105407,0.7433762994949136,0.8271910491481794,5.350350350350351,17752.08011717636,4.58958958958959,0.6172344689378757,0.9434997211851195,0.932196560162018,0.675430523118618,0.10975178357404454,-0.454434692993353,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1157226802348629,0.11571815725593304,0.9999999992806836,0.10909434714492564
2,2.700000000000003,0.7073846241181414,0.7596598288105785,0.7933419741705786,0.8465004073291865,0.6682228599651563,0.7319846482514081,0.7829317662447445,0.8444211650160306,-74.22117033910973,-60.96169325149526,-52.418299929742574,-38.93479411418289,-84.36449320248795,-68.1511068495613,-55.19624266216195,-39.56068089886372,1.7949121779816257,5.6048458425043,5,0.1,0.08499999999999999,1.1764705882352944,0.25,0.188,1.3297872340425532,0.4600000000000001,0.25,1.8400000000000003,0.040156773750161356,8722399.505866967,680.9046647998621,13588.255542041199,19.95617924872814,0.18358328656259693,0.5739031870010604,1.6209245818732416,0.7521355508178859,0.8294376380889776,5.270270270270271,21346.630333242454,4.569569569569571,0.593186372745491,0.9751157196439594,0.936675268017757,0.6900754310891636,0.10494189466460861,-0.4456861914494462,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1158613195442558,0.11586557658696355,0.9999999991998236,0.11487539428242956
2,2.700000000000003,0.7600783768721762,0.783399575223958,0.8038947316543336,0.8570321771871381,0.7255454105566361,0.7655405987487591,0.8002116646542611,0.8535447948939333,-60.850364778296466,-54.93550221496315,-49.73739739757386,-36.26035893016015,-69.77083226524047,-59.60340321102461,-50.78945286442615,-37.231301435152005,1.7435168015835536,4.3065333823075145,2,0.1,0.091,1.098901098901099,0.251,0.192,1.3072916666666667,0.45100000000000007,0.225,2.0044444444444447,0.047913119882202704,8706132.792887382,206.83112658750505,18836.910491741855,91.07386689097993,0.19224533571558367,0.5694785756663251,1.4120565035316375,0.7557203048503545,0.83736986809231,5.29029029029029,17752.08011717636,4.54954954954955,0.5861723446893787,0.9224533634779978,0.9300912256294326,0.6599926252704077,0.11197075993728782,-0.4779932495900526,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11774306160710417,0.1177467966329296,0.9999999992117167,0.11658789533895947
