problem_id,log_2^k,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
12,-2.5999999999999996,0.8044098583686413,0.8689520800719552,0.8995359310133713,0.9329121093508794,0.8055587196363719,0.8669508048281864,0.895633578747658,0.9302504062030966,-49.60967671897819,-33.23912385409565,-25.48180569189128,-17.016238850800164,-49.474047084745166,-33.85331620018002,-26.555211061398552,-17.747232898263434,0.1012182776267357,-0.21716186674232674,1,0.1,0.10400000000000001,0.9615384615384615,0.25,0.251,0.9960159362549801,0.366,0.354,1.033898305084746,0.14466600495330117,4488.644919725371,0.09819429461173908,1.0573365521322478,10.76780027101334,0.18810874392017096,0.23392922155357876,142.88663189580598,0.33865058474253373,0.8632846825171235,0.9659659659659656,1.5317404637020797,0.40540540540540526,0.627254509018036,0.7685811221231769,0.9063353260141501,0.5967220564202145,0.13094607748965986,-0.5612998436859842,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11339214974162605,0.1133926735918428,0.7699180713035277,0.13062558004841168
12,-2.5999999999999996,0.8956396638168767,0.8916662467693818,0.9129239965558507,0.931163398748805,0.8995632739264757,0.8868554723254324,0.9107622950733703,0.9317826032603009,-26.46477825718199,-27.47239863223271,-22.081637592920003,-17.456300494224877,-25.534042162148353,-28.764748245018097,-22.68691353381908,-17.34291780148581,0.1539869321638975,-0.10584891263473528,1,0.101,0.10700000000000001,0.9439252336448598,0.24900000000000003,0.25200000000000006,0.988095238095238,0.366,0.35700000000000004,1.0252100840336134,0.1529057624261113,4489.53514343238,0.29381095298185134,1.1153460039474015,3.796134870493736,0.20358085675231752,0.2573571640668262,18.441087248372963,0.3714168691191321,0.866509640696641,0.9659659659659656,1.46273335620113,0.38538538538538525,0.6523046092184369,0.7047855072589242,0.9009592223101249,0.536068364345727,0.1357058716392104,-0.5584196952828975,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11679038808929519,0.11679131466684185,0.7721531849215266,0.13158478250753755
12,-2.5999999999999996,0.82637470442228,0.8709836725428408,0.8917560365124785,0.9403123716195859,0.8304466809573509,0.8691319217125404,0.8883146990575892,0.9396789479187042,-44.03619108034616,-32.72211937485116,-27.453671675950062,-15.138438208250875,-43.1451868152501,-33.30119231959685,-28.419869341901006,-15.349525893299045,0.11085212818801542,-0.1745625108908202,2,0.1,0.10300000000000001,0.970873786407767,0.26,0.24500000000000002,1.0612244897959182,0.41000000000000003,0.364,1.1263736263736266,0.13084392182385496,4473.610572795334,0.18801546343234027,1.0663496691256587,5.671606205461914,0.20509853125750932,0.2245609281830484,11.137950699993828,0.35261169702262074,0.870709687869727,0.9659659659659656,1.3968351179887397,0.38538538538538525,0.6482965931863728,0.7467199330675741,0.90192360264931,0.5796099554650143,0.1354222060631169,-0.571349714628843,0.9,0.9,0.6363636363636364,0.9090909090909091,0.1169504575721846,0.11695307554987813,0.7589001420912246,0.12742945918023482
12,-2.5999999999999996,0.8065404106695896,0.9037532273392698,0.9329522732372458,0.9599738403347278,0.8080394913985416,0.904710461384794,0.9267562789194385,0.9575171909285819,-49.08583663031749,-24.42036280223448,-17.011789251190038,-10.155699911638948,-48.870285728125424,-24.25929694057382,-18.646760227280254,-10.81549029526704,0.13406835863406094,-0.14947053150732037,1,0.099,0.10700000000000001,0.9252336448598131,0.251,0.262,0.9580152671755725,0.38,0.361,1.0526315789473684,0.15206562800723833,4476.227791435173,0.05876548155025895,1.118087118134861,19.026256377710805,0.18763848176480713,0.2082924442540216,8.05007508427625,0.2784349060984411,0.8721925277652678,0.9659659659659656,1.3968351179887397,0.4454454454454453,0.654308617234469,0.7223795751859978,0.8921604767394592,0.5700032880941351,0.14070945635732562,-0.5595083503177496,0.9,0.9,0.6363636363636364,0.9090909090909091,0.12216116542174531,0.12215989770418763,0.7520430367116965,0.13441518796986074
12,-2.5999999999999996,0.9040702467526434,0.8898646199479174,0.9102194513515729,0.9376975038250812,0.9214161069329615,0.8848396719712213,0.9070768762884486,0.9362064303051144,-24.34039681525863,-27.94481131369821,-22.78015012463888,-15.80810361899313,-20.006710415032813,-29.318722250200523,-23.657341910654964,-16.241235009036785,0.11673569540325784,-0.02651668090628112,2,0.10300000000000001,0.10500000000000001,0.9809523809523809,0.251,0.254,0.9881889763779528,0.395,0.353,1.1189801699716715,0.1625362635469274,4468.4618354060685,0.1546800178779109,1.1523073557059003,7.449620005962357,0.22694326870006676,0.23234117793763875,8.518491359206031,0.3584832494164052,0.8613847035627722,1.0060060060060056,1.679674872092653,0.4454454454454453,0.6332665330661322,0.7358063240960389,0.8944805038389401,0.5198623142118388,0.14476175707096084,-0.5507169577309957,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11799671974973719,0.11799669841474865,0.7669449221052953,0.12750331373996265
12,-2.5999999999999996,0.8323863340980181,0.8699439890213078,0.8749754856864472,0.930075571386993,0.8181940218899292,0.8661878407882961,0.869755390795718,0.9265222582856235,-42.51515271731688,-32.988665565000076,-31.712428046036877,-17.736308940892627,-46.24406008591521,-34.03638095478726,-33.12894106409874,-18.689754529192584,0.010204789068309218,-0.2482204573119584,1,0.101,0.10200000000000001,0.9901960784313726,0.25599999999999995,0.267,0.9588014981273406,0.396,0.368,1.0760869565217392,0.13251373819733503,4471.558804594396,0.27110710789653936,1.01707883659866,3.7515756945288223,0.14324848245997657,0.2262339438446217,59.02506252658469,0.3228437405540101,0.8508227868113446,0.9859859859859856,1.8418966807997108,0.4254254254254253,0.6362725450901804,0.795866378207115,0.8975784389553668,0.5638805360273983,0.1428647573566017,-0.5866327167086826,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11722411063947309,0.11722616132232185,0.7689465576162708,0.12156164060466942
12,-2.5999999999999996,0.8849712356508432,0.8801578713031712,0.8929572570416384,0.9343414105605219,0.8939958869534111,0.8789291765227761,0.8893295643049384,0.9317213054969468,-29.168234819608273,-30.38877598041799,-27.14319222683494,-16.649271732431572,-26.93539804573345,-30.76381404795589,-28.121099754224645,-17.349457126012453,0.16859209702261274,0.1957926170752904,1,0.1,0.11100000000000002,0.9009009009009008,0.257,0.253,1.0158102766798418,0.40099999999999997,0.376,1.0664893617021276,0.12712779429296917,4479.16549161585,0.08623843492576369,1.3050322794094094,15.132838165869028,0.190229499310143,0.22585355964935006,7.810058824955228,0.33654547146977465,0.8734926351204846,0.9859859859859856,1.3968351179887397,0.4254254254254253,0.6372745490981964,0.7737944948702584,0.9040806897274745,0.5966393760172444,0.13250984467048316,-0.5723084307925616,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11781454405986848,0.11781521198223407,0.7698701860335919,0.12590827159716714
12,-2.5999999999999996,0.8597121558660507,0.8941981659213728,0.9019850446394129,0.934062085144747,0.8538816258578782,0.890771185428317,0.9001474602804416,0.9316977449985064,-35.57047389917409,-26.826425345771042,-24.852034992095014,-16.718789099683306,-37.11340564098418,-27.743624487223883,-25.36209311561288,-17.348463606628798,0.19914570023199152,0.12049837166536914,1,0.1,0.10400000000000001,0.9615384615384615,0.248,0.252,0.9841269841269841,0.368,0.334,1.1017964071856288,0.14283995839120567,4465.255700105313,0.14805703701631895,1.167804547070531,7.887531525717448,0.18314826607905887,0.22281259493797345,4.141099516813771,0.31006149579561937,0.8671789395769304,0.9659659659659656,1.679674872092653,0.40540540540540526,0.6452905811623246,0.7605584167224757,0.9028042332480625,0.5495078140928227,0.13589303623513072,-0.5553996935497174,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11572268023486285,0.11571815725593304,0.7671776492196116,0.13295768119224596
12,-2.5999999999999996,0.9094213049669234,0.9035281459557784,0.9071544067249667,0.935768724548415,0.8882651331318101,0.8925841758537951,0.9045533330641147,0.935011297238845,-22.97506319646905,-24.469848484096104,-23.550056359595345,-16.292105027027503,-28.412009987765657,-27.313761174354653,-24.270236590341824,-16.525366912729936,0.17865912577792992,-0.01642607268902152,1,0.101,0.10700000000000001,0.9439252336448598,0.25,0.24700000000000003,1.0121457489878543,0.357,0.343,1.040816326530612,0.13168263742847952,4485.925500107079,0.05006564161499952,1.1380072958068381,22.730304837757128,0.21347077282353433,0.22520682285780702,5.921739382092591,0.3623564011468825,0.866313166365791,0.9859859859859856,1.46273335620113,0.4254254254254253,0.6182364729458918,0.7301771426441164,0.90434023282418,0.5507282211408757,0.1319217497195381,-0.5444008657971939,0.9,0.9,0.6363636363636364,0.9090909090909091,0.11586131954425585,0.11586557658696364,0.761067931276033,0.12602257333295322
12,-2.5999999999999996,0.8377359659435295,0.8702674748921782,0.9003621880236675,0.9416223024713207,0.847169751388426,0.8707100853092962,0.8994791255788369,0.939019831736286,-41.1543800596649,-32.903543138396515,-25.270741025459586,-14.80610268981306,-38.851941454356904,-32.867604691062525,-25.554045507559465,-15.502153197958137,0.13164186672811062,0.009497982907211266,1,0.10200000000000001,0.10500000000000001,0.9714285714285714,0.255,0.242,1.053719008264463,0.379,0.362,1.0469613259668509,0.17746877670433925,4470.058167864787,0.25476279885528813,1.3253781668527234,5.202400714735327,0.23715804373321447,0.2689384666068163,20.19957289743421,0.386272981685706,0.8706778634745356,1.0060060060060056,1.60400310705682,0.4254254254254253,0.624248496993988,0.7769694244817272,0.9047556087784409,0.5763802970258693,0.13153194033441845,-0.5571547564858454,0.9,0.9,0.5454545454545454,0.9090909090909091,0.11774306160710425,0.11774679663292979,0.7801349160113852,0.12956195747315127
