problem_id,matrix_id,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
3,24,0.7112219157244049,0.7864099999150768,0.8288351020485085,0.8812863983664018,0.7011789930667318,0.7767888638822218,0.8218442420949457,0.8789126111457166,-73.24595853833782,-54.17517859663283,-43.41443378580266,-30.11063517857866,-76.03264357897595,-56.794309508137445,-45.33032460252133,-30.80972911895242,0.23275151547370812,-0.1754929511314307,1,0.1,0.10200000000000001,0.9803921568627451,0.25,0.24900000000000003,1.004016064257028,0.562,0.38899999999999996,1.444730077120823,-0.004598599566192352,755.3031854230562,0.0009246875070350741,0.03642120666618648,39.38758379354313,0.013568183236395859,0.3694558007679368,1.5551719063842324,0.43406330168648677,0.8690103060088399,0.04504504504504502,0.16758078645307686,-0.5355355355355353,0.657314629258517,0.883680743024663,0.9184145724966206,0.6281775604926977,0.12121461925750443,-0.5987948939900307,0.9,0.9,0.9090909090909091,0.9090909090909091,0.1133921497416259,0.11339267359184287,0.10902659379115606,0.1036111725473177
3,24,0.7146090528202581,0.7819435623527858,0.7991629757304733,0.8672862699688526,0.6993781715672828,0.7810036351317831,0.7975746263686853,0.865487462302071,-72.37240133517707,-55.29701686432264,-50.93033912614811,-33.65492643483657,-76.42712722877766,-55.6754748239083,-51.4626295286335,-34.197140261244385,0.46557669074348695,0.22775366448249912,1,0.1,0.10200000000000001,0.9803921568627451,0.25,0.23399999999999999,1.0683760683760684,0.5279999999999999,0.31300000000000006,1.6869009584664532,-0.005946609394362978,756.3451931558003,0.003930637696479317,0.03268976214872234,8.316656144116934,0.05432366729019644,0.41325243725397076,1.4071548513187875,0.4868913845562405,0.867215860097751,0.04504504504504502,0.15282140360258709,-0.5155155155155154,0.6352705410821643,0.8793788424945109,0.9218698471805408,0.6295225195184261,0.11766608991428514,-0.5820244026740141,0.9,0.9,0.9090909090909091,0.9090909090909091,0.11679038808929525,0.1167913146668419,0.11165872515258964,0.10726875579411678
3,24,0.7435211193943944,0.7735163650154013,0.8095222931298529,0.8795183274014682,0.7246804945041602,0.7624010804270465,0.8013421015086034,0.8765757941197833,-65.05015848549579,-57.44253217002429,-48.31043004632508,-30.55749416336471,-70.05885561881769,-60.46033088563772,-50.55124954870587,-31.406996042857543,0.4063044384959587,0.15434463020455258,1,0.1,0.10200000000000001,0.9803921568627451,0.25,0.24600000000000005,1.0162601626016259,0.472,0.376,1.2553191489361701,0.003421680301636809,756.8763290013158,0.0014146048303917314,0.06196119490798188,43.80106272564023,0.033210664544186974,0.3642009212416857,1.7821759009732285,0.43582201749161387,0.8765902950334176,0.08508508508508505,0.18376562003881725,-0.4954954954954954,0.6533066132264529,0.8775847339772077,0.9202324280951419,0.6324330450423932,0.12183538958236534,-0.5863100714222258,0.9,0.9,0.9090909090909091,0.9090909090909091,0.1169504575721846,0.116953075549878,0.11187866942776656,0.10682510923843776
3,24,0.7880613351425585,0.8317798822960771,0.8594728453225787,0.8916996912916482,0.7656846330145155,0.822188147778757,0.8569510494763523,0.8887292128585674,-53.7744689464441,-42.68191224910018,-35.65547192823985,-27.478665072486393,-59.65320168454792,-45.26824859555168,-36.41813170912815,-28.32788473219287,0.2356814063292446,-0.027255334429326705,1,0.1,0.098,1.0204081632653061,0.25,0.253,0.9881422924901185,0.483,0.37300000000000005,1.294906166219839,-0.0011280849420751693,756.6769692489602,0.006879896080963111,0.03880934979885284,5.640979070343741,0.03247815117035291,0.3358235933296946,2.0499366916997737,0.36260382466735697,0.8779525796799239,0.04504504504504502,0.19243509752303323,-0.4954954954954954,0.6703406813627254,0.8241690419492567,0.910364362633195,0.5983443398064927,0.12841899826302217,-0.6163665324830542,0.9,0.9,0.9090909090909091,0.9090909090909091,0.12216116542174534,0.12215989770418778,0.11745196951773973,0.11123455271865987
3,24,0.7816343777496412,0.800045809567523,0.8403838529894021,0.8885865094103963,0.7884466469760858,0.7970539658758571,0.8359284541521232,0.8877277462934873,-55.40622920898696,-50.73466964363729,-40.49963879655519,-28.269108172638425,-53.859467965884534,-51.66812658590658,-41.77105227307814,-28.583446045783234,0.33314855013226263,0.09545537767838308,1,0.1,0.099,1.0101010101010102,0.25,0.24299999999999997,1.0288065843621401,0.503,0.376,1.3377659574468086,-0.0029924263935818818,757.3936605311405,0.00039556049381437317,0.03612518706612039,91.32657995687774,0.046958473708096915,0.36764472134353265,1.5969955335486228,0.4189162694600178,0.8585341184067279,0.08508508508508505,0.18376562003881725,-0.5155155155155154,0.6523046092184369,0.8168702854950879,0.9091874584285184,0.5664084422161155,0.13424004167410486,-0.61061572429433,0.9,0.9,0.9090909090909091,0.9090909090909091,0.11799671974973716,0.11799669841474844,0.11353373763506885,0.10757346902321897
3,24,0.7527160476964146,0.8092981207014215,0.8315863094480361,0.8923878074026715,0.7533855744676384,0.8059916322422548,0.8282140147071062,0.8907594980070445,-62.723495367476005,-48.37147065681191,-42.71807871376569,-27.295798214903414,-62.72869809301534,-49.34785263401923,-43.69538069310977,-27.78634888958001,0.3651384156937258,0.06654032480641003,1,0.1,0.095,1.0526315789473684,0.25,0.24100000000000002,1.0373443983402488,0.49300000000000005,0.31699999999999995,1.5552050473186123,0.0005232146308141727,757.2803306520625,0.005612158592383537,0.04198768573644528,7.481557237785169,0.08426925854399425,0.37364842123958575,1.4867248398788644,0.4448018213547169,0.8658457151383078,0.10510510510510508,0.18376562003881725,-0.5155155155155154,0.6202404809619239,0.8596384696948448,0.9106245816764813,0.5499609491229378,0.1368133012668148,-0.5814866201304031,0.9,0.9,0.9090909090909091,0.9090909090909091,0.11722411063947327,0.11722616132232189,0.11231469457666142,0.10665007236951363
3,24,0.7790760080437438,0.8325279709600595,0.8425826483193837,0.8851306249745083,0.7719481180954803,0.8225823745735991,0.8378704535846772,0.8844563656338339,-56.02044767781223,-42.46645172963687,-39.916853010468174,-29.127817926957903,-57.94745163781647,-45.08140508744842,-41.19673984491175,-29.359368177870152,0.37790545602948533,0.11138222958032484,1,0.1,0.10400000000000001,0.9615384615384615,0.25,0.25599999999999995,0.9765625000000002,0.5359999999999999,0.369,1.4525745257452574,-0.0036103913300409296,756.2329390960612,0.0037617950317824413,0.02603191398850365,6.920077720494255,0.05032799181396086,0.36875169376532246,1.90915152436405,0.4416539926824864,0.8828201131194146,0.04504504504504502,0.18376562003881725,-0.4954954954954954,0.6152304609218436,0.851749940546525,0.9170219156593633,0.6015715526972799,0.1257903977737003,-0.5817186824865437,0.9,0.9,0.9090909090909091,0.9090909090909091,0.11781454405986845,0.11781521198223399,0.11281211021892688,0.10735067334435544
3,24,0.795208466540768,0.7701094038954923,0.8206968278352526,0.8817034767041111,0.7940422654373883,0.7729465461609798,0.8151812425986175,0.8801687395433745,-51.9256100958259,-58.28956527832244,-45.462946878245106,-29.994497529249315,-52.31233233053655,-57.67054953894976,-46.94312781518164,-30.436597751022504,0.360084367696617,0.19038593412954619,1,0.1,0.10400000000000001,0.9615384615384615,0.25,0.24700000000000003,1.0121457489878543,0.4800000000000001,0.31799999999999995,1.5094339622641515,-0.0037874330795890643,756.8639663587655,0.0027600493119845897,0.039513993965754786,14.316408693923874,0.060038398334502086,0.3725387124128564,2.263740630942524,0.44687476337773546,0.8628975889414999,0.08508508508508505,0.18376562003881725,-0.5155155155155154,0.6352705410821643,0.8126177097827623,0.9138201000795506,0.5619226865173731,0.12770418572968487,-0.5948942294716913,0.9,0.9,0.9090909090909091,0.9090909090909091,0.11572268023486287,0.11571815725593304,0.11066702781738816,0.10536901581308394
3,24,0.7564378086442087,0.8013796102848875,0.8374889718012978,0.8816529496113382,0.7453574657712977,0.8072176917003764,0.8392920200768287,0.8800169530911061,-61.778950741411734,-50.379573299721756,-41.22052257017961,-30.01843822989838,-64.7506586672774,-49.02080274848191,-40.864922997377306,-30.509362231213743,0.2975049007300261,-0.08771041850724215,1,0.1,0.10500000000000001,0.9523809523809523,0.25,0.23000000000000004,1.0869565217391302,0.54,0.35100000000000003,1.5384615384615383,-0.004912577975149102,756.6957135467843,0.0011188331362086323,0.03689355327503903,32.97502735757316,0.05964354009828632,0.35937114477034815,2.129996343940696,0.41248373016114936,0.8737255443442784,0.04504504504504502,0.19243509752303323,-0.5355355355355353,0.6492985971943888,0.8397964483013212,0.9166189568715973,0.5789597479118882,0.12514331835296177,-0.5888053718622642,0.9,0.9,0.9090909090909091,0.9090909090909091,0.11586131954425574,0.11586557658696368,0.11113607244488057,0.10542619671180983
3,24,0.8104986675621723,0.8619358544142377,0.8547776979892145,0.9032150367180006,0.8072250389627008,0.8515726881400311,0.8507992722334542,0.9002422335111836,-48.062467461182166,-35.016658824542475,-36.83215350119653,-24.54718438456868,-49.00653874562812,-37.73264313184117,-37.929258067661635,-25.360051026884094,0.442104855109804,0.006553536372027047,1,0.1,0.098,1.0204081632653061,0.25,0.257,0.9727626459143969,0.49000000000000005,0.33999999999999997,1.4411764705882355,-0.0011983644821593753,757.2378590109599,0.0008199696516387474,0.03847826428286987,46.926449297201756,0.06807860928388021,0.3680584015984324,2.03084379811812,0.4503916439919359,0.8611347034646715,0.065065065065065,0.19243509752303323,-0.5355355355355353,0.6332665330661322,0.8406364692632922,0.9124706937955861,0.5777455196669622,0.1299643678470378,-0.5817560088018001,0.9,0.9,0.9090909090909091,0.9090909090909091,0.1177430616071043,0.11774679663292968,0.11270232737006236,0.10716546482243211
