problem_id,d_x,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
7,49,0.9043873246055889,1.0056301557864602,0.9729977292903549,0.9730616079240538,0.904122680227689,1.0053010193221035,0.9730689265670783,0.9717682531020585,-24.251293429161507,1.4280382749055605,-6.848882614485802,-6.832680374737805,-24.395226280672972,1.3488024716172902,-6.85239879397713,-7.183344877699312,0.003692052208013672,-0.3564626804152615,1,0.1,0.101,0.9900990099009901,0.25,0.255,0.9803921568627451,0.49300000000000005,0.445,1.107865168539326,0.022101865283375988,2725.9562035479644,0.002804665763641257,0.5160496446697802,183.9968424614705,0.012688829814054392,0.16083225777937493,67.85478595622989,0.12264428784486037,0.8730598241383546,0.8858858858858856,1.216424293857368,0.32532532532532527,0.6693386773547094,0.6838482732792251,0.8902108127654961,0.5190756239044085,0.14678773367682144,-0.5935153016971971,0.9,0.9,0.8181818181818182,0.9090909090909091,0.11339214974162601,0.11339267359184255,0.6214991661402018,0.1105291355918736
7,49,0.8844423332642558,0.9081065413848427,0.9292504973608754,0.9563469503489731,0.8765426326162922,0.908914660611073,0.929463157720121,0.9554994108963893,-29.30431366867677,-23.303297924110637,-17.94139390146134,-11.069993845525829,-31.38658284914385,-23.15663788769737,-17.932590748136874,-11.313390657320156,0.05464879582528239,-0.27624554080156427,1,0.1,0.1,1.0,0.25,0.254,0.984251968503937,0.437,0.413,1.0581113801452786,0.03502256954447702,2724.374480839832,0.0010228418580700896,0.7090863858979944,693.2512394789036,0.03151302918912313,0.20750849742524013,12.969181731954256,0.2433075641077005,0.8585518116454509,0.9259259259259256,1.1616226326085017,0.32532532532532527,0.6462925851703407,0.7134262818386391,0.9003643735584445,0.5164773797518201,0.13775548633066828,-0.5910599182422535,0.9,0.9,0.7272727272727273,0.9090909090909091,0.1167903880892954,0.11679131466684176,0.6308094381424453,0.1129979775182727
7,49,0.8316286820701357,0.8887942052320644,0.9287944297803729,0.9546199976563552,0.8038712426904594,0.8809217849835207,0.9266157549485604,0.9538156865114615,-42.70363661088939,-28.204874245702797,-18.059707750204552,-11.509627371875496,-49.9076745990119,-30.301098566051678,-18.673635997913067,-11.752237258745993,0.025465002035586205,-0.14052135090009799,1,0.1,0.1,1.0,0.255,0.27399999999999997,0.9306569343065695,0.438,0.42800000000000005,1.0233644859813082,0.039550371060280365,2732.5740073486213,0.022391457481164015,0.587136052363818,26.22143077813155,0.042918490874342186,0.19633857948565636,307.89864245994426,0.19313385972778363,0.8679958073746272,0.8858858858858856,1.1092898648952227,0.32532532532532527,0.6673346693386774,0.7279319618318976,0.8948096584997869,0.5577636467408531,0.14047950974102658,-0.6022656103090842,0.9,0.9,0.7272727272727273,0.9090909090909091,0.11695045757218447,0.11695307554987813,0.626964526643818,0.11328054122150612
7,49,0.8803731728401372,0.9066628532323583,0.9184436275497896,0.9548660068968741,0.8684214963476233,0.90568053732761,0.915969544293261,0.9533074385563656,-30.35250366702408,-23.682113425515496,-20.693018051512382,-11.451692932885095,-33.497926818485155,-24.012330057391495,-21.39290216603291,-11.887230533786635,0.01629750748821868,-0.17239945083745578,1,0.1,0.10400000000000001,0.9615384615384615,0.25,0.25299999999999995,0.9881422924901188,0.47400000000000003,0.41100000000000003,1.1532846715328466,0.02210671392374075,2722.511740238946,0.06421827235432317,0.45194620350641834,7.037657460057679,0.04999931189765372,0.220513855991867,289.0637837838316,0.2317341835785126,0.8780713704537396,0.8658658658658656,1.05931476351837,0.30530530530530525,0.6903807615230461,0.7310677035669673,0.8919550201295009,0.508511289604068,0.1442632336348292,-0.5823042478678477,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12216116542174536,0.12215989770418759,0.6148167775537073,0.11598060927508591
7,49,0.9331047101580837,0.922746705980231,0.9398735752867137,0.9638669587445862,0.9460555903767736,0.9220712331514495,0.9358686317732274,0.9614856751702612,-16.973439883927256,-19.601591457015843,-15.25596581938973,-9.168089487638895,-13.733732699156434,-19.83992152195259,-16.32723529665705,-9.805380131037197,0.07098106150437672,-0.3214137485434372,1,0.1,0.1,1.0,0.25,0.263,0.9505703422053231,0.483,0.449,1.0757238307349666,0.019109443369398904,2726.5580954650654,0.0007959295701853828,0.5573510731763365,700.2517484637766,0.014527699966885965,0.19646169254845758,137.8178106993421,0.19750242366013426,0.8678134919290961,0.9259259259259256,1.0115911122238297,0.32532532532532527,0.627254509018036,0.7372244945567293,0.8932827009507207,0.5229191624182116,0.14637221758160637,-0.5923751695144339,0.9,0.9,0.7272727272727273,0.9090909090909091,0.11799671974973713,0.11799669841474861,0.6317743938428622,0.10799124489558755
7,49,0.8564137288261818,0.9403663217234153,0.9577986677876165,0.9576237578790903,0.8643415042403181,0.9418653233901118,0.956246583979479,0.9564474125865889,-36.420611733621,-15.126063411243393,-10.704354410653679,-10.748720252977705,-34.50601401719308,-14.78710164632372,-11.129092785893022,-11.078010141247887,-0.06236335720934817,-0.2759566945841341,1,0.1,0.101,0.9900990099009901,0.251,0.26400000000000007,0.9507575757575755,0.43200000000000005,0.41,1.0536585365853661,0.027346605060028395,2724.916195005662,0.08348989108406565,0.43636469896344554,5.226557290918868,0.020277991829556807,0.19139575148660415,28.63275620530186,0.18127587106852827,0.868181302598524,0.9659659659659656,1.3968351179887397,0.30530530530530525,0.6833667334669339,0.741147089934467,0.8864034034151416,0.49991084442004113,0.15418676876222273,-0.6160818407391282,0.9,0.9,0.8181818181818182,0.9090909090909091,0.11722411063947286,0.11722616132232214,0.6141815554710012,0.11125800175365677
7,49,0.9110214462514753,0.9114637117210321,0.9400720735506514,0.9625536545616327,0.9177024309695215,0.9166358087106194,0.9411706772507269,0.9626955087200256,-22.56259435916587,-22.450447600556146,-15.19612803647081,-9.495397112735077,-20.911620467574835,-21.182646697428197,-14.948393788419935,-9.478984283167279,0.011788663276489027,-0.4615299219048117,1,0.1,0.10400000000000001,0.9615384615384615,0.25,0.251,0.9960159362549801,0.483,0.41600000000000004,1.161057692307692,0.016003668263572024,2726.0278671503706,0.012748777415831882,0.42369738638080473,33.23435436676793,0.003066244910174931,0.22137779744872088,78.6623133711051,0.21751393737212532,0.8670201625753855,0.9059059059059056,1.1092898648952227,0.32532532532532527,0.656312625250501,0.7437784876781767,0.8975091851561764,0.5532228349829837,0.13943476015334494,-0.6057454557073768,0.9,0.9,0.7272727272727273,0.9090909090909091,0.11781454405986853,0.11781521198223413,0.6353659338582551,0.11245378809699588
7,49,0.8665861134525448,0.9164628466076143,0.9266949591953907,0.9589902661933106,0.8652821706676663,0.9169516731465713,0.9262130613976962,0.9590936528049897,-33.827557893700686,-21.181137629557952,-18.586749669690306,-10.398161544132762,-34.2177188627947,-21.093899110309252,-18.741548415328737,-10.390027028789007,-0.0481590587130276,-0.30252078820924755,1,0.1,0.101,0.9900990099009901,0.251,0.26499999999999996,0.9471698113207548,0.483,0.41600000000000004,1.161057692307692,0.023155768594693926,2719.172130822644,0.0424997103695196,0.54215285243232,12.75662463857982,0.025382864306253916,0.18877386330632473,36.156235261788986,0.19494272538189217,0.8586921651832874,0.8858858858858856,1.1092898648952227,0.30530530530530525,0.6503006012024048,0.7325821425841162,0.8958891259166593,0.5262406409293872,0.1418210758959939,-0.6080834559283873,0.9,0.9,0.7272727272727273,0.9090909090909091,0.11572268023486282,0.11571815725593322,0.620300740445625,0.11132853575552751
7,49,0.9063892948919889,0.9278598938330627,0.9378462847874837,0.952047708952589,0.9073362031260709,0.9340411634973577,0.9403330718939714,0.9519112316494508,-23.744125094065538,-18.29816048442885,-15.765136982614365,-12.162980674731926,-23.56260669636947,-16.772053111274573,-15.17214281274994,-12.2280412996503,0.024941419477704212,-0.37565254531453407,1,0.1,0.101,0.9900990099009901,0.25,0.254,0.984251968503937,0.502,0.44700000000000006,1.123042505592841,0.007323146941583203,2724.516952209821,0.000495813458262444,0.29167426543727176,588.2741998561942,0.005403750563242382,0.21467582985290623,197.58422207091255,0.23779680674238257,0.866458033877969,0.9059059059059056,1.216424293857368,0.3453453453453452,0.6342685370741483,0.7080565437098238,0.8984955513409595,0.49526330952795267,0.14036164168667,-0.6098076284931991,0.9,0.9,0.7272727272727273,0.9090909090909091,0.1158613195442558,0.1158655765869635,0.6344059002622608,0.10943002381792728
7,49,0.8977881358233172,0.9225064996969077,0.9485993104289601,0.9527952450339078,0.9092887845294308,0.9284072919800369,0.9450997979419601,0.9515044776413377,-25.92358762305969,-19.654367538510257,-13.036551976756925,-11.972353810837888,-23.06027023271625,-18.20003386646212,-13.95652664030149,-12.3283526173268,0.07725165342866136,-0.24017925661083828,1,0.1,0.10300000000000001,0.970873786407767,0.25,0.267,0.9363295880149812,0.4959999999999999,0.462,1.0735930735930732,0.019724654734584957,2724.2462037319997,0.016845046555762327,0.4333590009102122,25.72619787518304,0.02324920248589435,0.19784406986121827,21.219262749199416,0.2044743035797535,0.874659173765844,0.8858858858858856,1.216424293857368,0.30530530530530525,0.6673346693386774,0.7099753286942392,0.8927122797146129,0.5165285965686326,0.1442563750922443,-0.6218406778236673,0.9,0.9,0.7272727272727273,0.9090909090909091,0.11774306160710425,0.11774679663292975,0.6221634247286677,0.11017099806450527
