problem_id,d_x,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
6,77,0.8602843600796801,0.8737696892302652,0.8903534956159147,0.9047076743058559,0.8479880153182023,0.860033101781651,0.8858186147534761,0.9010704828185044,-35.437612914540466,-32.01718070855304,-27.810847676120233,-24.170039614758025,-38.67824812472085,-35.613471068542,-29.052551080324235,-25.171833789384806,0.8742657295636536,0.5898023766392857,2,0.098,0.063,1.5555555555555556,0.20999999999999996,0.11000000000000001,1.9090909090909085,0.231,0.12,1.9250000000000003,0.5421918497092757,13290288499.434477,63559.64676367403,81868115.83009066,1288.0517749648727,0.749973379337264,0.8076624176447026,1735.321171872875,1.0,0.8332607963524366,8.253253253253254,24682684.522556875,7.652652652652652,0.5440881763527055,0.8621614193137124,0.9243477728444047,0.6609725559358016,0.11536156832611945,-0.3988195437914978,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11339214974162605,0.1133926735918425,0.9999999999999986,0.15620120006561936
6,77,0.9011399784057964,0.869865723391244,0.8907911435984399,0.9078639914680542,0.9068417555861249,0.8689614231704126,0.8901676049517424,0.9057499346524849,-25.06995134051624,-33.000801837838964,-27.694316385836856,-23.36480625188031,-23.683632806532216,-33.31395472991838,-27.922704329081256,-23.9612065869905,0.8428512658397834,0.7226038846942155,2,0.11100000000000002,0.067,1.6567164179104479,0.21000000000000002,0.12000000000000002,1.7499999999999998,0.22999999999999998,0.133,1.7293233082706765,0.5384411428946949,13459501156.598524,764276.2477611485,74467565.94051623,97.43540527219004,0.7370308942144121,0.7997952869711918,56.661190994471134,1.0,0.8361040998760397,8.273273273273274,22508800.52095457,7.652652652652652,0.5781563126252505,0.7853957172273244,0.9202099831731845,0.6087331880491741,0.11671040763987257,-0.42506457654688606,0.9,0.9,0.09090909090909091,0.8181818181818182,0.11679038808929529,0.11679131466684181,1.0000000000000007,0.15919339142147595
6,77,0.8762110607512279,0.8559814343135432,0.8896774691769643,0.9123116129563816,0.8799987567325034,0.8543155018403356,0.8895654031571543,0.9094670843947911,-31.396308724797336,-36.52710313081832,-27.980854008774912,-22.240207306956705,-30.535975869254912,-37.071435255146014,-28.101610387543644,-23.037352372521156,0.7275528084929145,0.0575671484327942,1,0.10300000000000001,0.06100000000000001,1.6885245901639343,0.217,0.11100000000000002,1.9549549549549547,0.242,0.12600000000000003,1.9206349206349203,0.5109108096599719,13193216065.03521,265192.79808827216,75698561.54661448,285.4472749347342,0.7345346310504441,0.786752946756837,69.13153559904141,1.0,0.8447836874426788,8.253253253253254,22508800.52095457,7.652652652652652,0.5531062124248497,0.8459382518704074,0.9240129189881409,0.6137967971438357,0.11985298775487593,-0.4285422427646832,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1169504575721845,0.11695307554987813,0.9999999999999991,0.15659944642067944
6,77,0.9269417151420268,0.8867661882767994,0.8939336376055641,0.9160769088094134,0.9232150710940831,0.8798567514501567,0.8902854388984045,0.9133140759661957,-18.536827496852112,-28.730425834722098,-26.91185355290594,-21.29351746248551,-19.548298983916368,-30.58668122788785,-27.93169276657204,-22.068944841847554,0.808994112846126,0.4062833761816922,2,0.11100000000000002,0.06800000000000002,1.6323529411764703,0.22200000000000003,0.10200000000000001,2.1764705882352944,0.22600000000000003,0.139,1.6258992805755397,0.5644995369440186,13048382078.77923,90238.22948003879,76224523.56397352,844.7032261513377,0.7501570146705048,0.798802064032502,3986.7828114621143,1.0,0.8480008089710955,8.233233233233234,27066520.70033236,7.612612612612612,0.591182364729459,0.8433350688351445,0.9173247261818672,0.6247057152506692,0.1208509083171729,-0.4233763618408831,0.9,0.9,0.09090909090909091,0.8181818181818182,0.1221611654217452,0.12215989770418774,0.9999999999999989,0.16061667788841705
6,77,0.9384949967614032,0.8971077561963112,0.9051116122684226,0.9174957219985451,0.9291033196627304,0.8935793809462358,0.9017824749557105,0.9147686998817558,-15.605754568043409,-26.10699974320147,-24.076169617483657,-20.933931314653535,-18.049619299019497,-27.09367561849936,-25.005246044071868,-21.69907691271783,0.8409267575316843,0.42192554519632575,1,0.11300000000000002,0.05500000000000001,2.0545454545454547,0.19999999999999998,0.10900000000000001,1.8348623853211006,0.22200000000000003,0.12200000000000003,1.8196721311475408,0.5571791561690804,13158915381.713411,151330.73413046182,78712868.23088099,520.1380187782796,0.7536475701502969,0.8015056721302283,511.86292782259954,1.0,0.8267687945681237,8.253253253253254,22508800.52095457,7.652652652652652,0.5601202404809619,0.821617666301191,0.9167748612279977,0.608103977763513,0.12496053788545562,-0.4129160296494389,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11799671974973724,0.1179966984147488,0.9999999999999998,0.15940854301295737
6,77,0.9344298477549126,0.8810205038123143,0.905842109400422,0.9174655175023396,0.9426340721164452,0.8822590239993345,0.9088256640455572,0.9163602581097083,-16.631848133599277,-30.17911113290114,-23.88311881873912,-20.93484507334111,-14.591563179101172,-29.948524384894625,-23.19104967834454,-21.274554829013255,0.9019319412926237,0.6110416787363615,1,0.10500000000000001,0.079,1.329113924050633,0.22200000000000003,0.11400000000000002,1.9473684210526316,0.20400000000000001,0.11499999999999999,1.773913043478261,0.5913154267731854,13345871694.701838,201545.54559723838,81339742.9703001,403.5799587099117,0.7676783054283118,0.8181981326195439,1581.7293108594774,1.0,0.8441310714332517,8.253253253253254,25847135.074695587,7.612612612612612,0.5541082164328658,0.842815501681319,0.9128111994803666,0.6004499841479944,0.13035214455211713,-0.41006821426447787,0.9,0.9,0.09090909090909091,0.8181818181818182,0.11722411063947323,0.11722616132232189,1.0000000000000002,0.16272233385745466
6,77,0.8767774923252971,0.8975778718400395,0.8987388847657031,0.9175269435247749,0.8916560883247502,0.8982772917239167,0.8968668156693781,0.9154671254426267,-31.245950169533074,-25.971527224491496,-25.677125230034136,-20.91297329995021,-27.52993542356279,-25.847503072848895,-26.205901750702793,-21.47960639180289,0.9539411558491825,0.671519968068333,1,0.10800000000000001,0.07,1.542857142857143,0.219,0.12200000000000003,1.7950819672131144,0.22500000000000003,0.12000000000000002,1.875,0.5426024245655457,13238036909.096678,143381.94660337872,75953761.47378507,529.7302991978996,0.7489618429495462,0.7971544526317749,88.76517447816013,1.0,0.8337953420910542,8.293293293293296,21494746.73437976,7.652652652652652,0.5450901803607214,0.8663848393158757,0.9231283186272994,0.6776681186830749,0.11551813075399399,-0.39038712509250395,0.9,0.9,0.09090909090909091,0.8181818181818182,0.1178145440598683,0.11781521198223395,0.9999999999999998,0.15911993317613507
6,77,0.8749065909323597,0.8944512754894832,0.8854285938164725,0.8988048122853217,0.8797963551278621,0.892072917790867,0.8836958986622553,0.8975543242701353,-31.717871706337007,-26.762248528872306,-29.049981047193313,-25.65839403655005,-30.53118170699952,-27.41299035930564,-29.540715300181688,-26.020737924643782,0.7880541102844048,0.2511874344988487,2,0.11499999999999999,0.068,1.691176470588235,0.21200000000000002,0.099,2.1414141414141414,0.213,0.11699999999999999,1.8205128205128205,0.5354281387227928,13111086649.076319,179431.73908063493,72395613.89132474,403.47161690714506,0.7293896534213253,0.7835229921225726,35.007806475696476,1.0,0.8484904789270808,8.213213213213214,23570694.13996723,7.612612612612612,0.5711422845691383,0.7973872767468175,0.9180152695120218,0.5443207485232213,0.12291771823776129,-0.4159933460051417,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11572268023486282,0.11571815725593308,1.0000000000000009,0.1589747623353658
6,77,0.8841115883145039,0.8778206562185751,0.8909768515692034,0.9092396120587489,0.8927206103016907,0.8809993316043916,0.892043289774053,0.9088673537889942,-29.394810570415217,-30.990490022585305,-27.653453432519626,-23.021149155712948,-27.27906853986252,-30.259562424639853,-27.451298016082006,-23.17326477341294,0.8311926394898076,0.3353731852243471,2,0.10600000000000001,0.06599999999999999,1.6060606060606064,0.22500000000000003,0.121,1.8595041322314052,0.259,0.11100000000000002,2.333333333333333,0.5476767102000578,13391367889.057758,154550.8558296267,76608496.8092074,495.6847142513325,0.7550379608984042,0.8031669987357188,429.3969586112322,1.0,0.824461667770356,8.233233233233234,27066520.70033236,7.632632632632633,0.5541082164328658,0.8028056784466184,0.9201724644835158,0.5638793081198035,0.1202037148810429,-0.3892194557710306,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1158613195442558,0.11586557658696321,1.0,0.1620672005999699
6,77,0.8311771684597096,0.8413296871820117,0.870033893517964,0.9174190975838984,0.8358255790897703,0.8400574903543597,0.8695667632081314,0.9181360318156214,-42.817861717526085,-40.242918869038306,-32.962785451119515,-20.944665054485142,-41.7358150461331,-40.65999419139027,-33.158255813739316,-20.811155697354167,0.9389139994438958,1.0137740810582931,2,0.11200000000000002,0.06700000000000002,1.6716417910447758,0.21000000000000002,0.11800000000000002,1.7796610169491525,0.23600000000000004,0.131,1.8015267175572522,0.5225215580528761,13195667423.596334,695554.6468634076,74081765.47950293,106.50746970575706,0.7285440494110467,0.7929402705707067,247.03175163631838,1.0,0.8392314110848822,8.233233233233234,25847135.074695587,7.652652652652652,0.5591182364729459,0.8121616071999129,0.918691886022951,0.5949131377357608,0.12308149713152168,-0.4235594304855002,0.9,0.9,0.09090909090909091,0.8181818181818182,0.11774306160710434,0.11774679663292993,0.9999999999999996,0.15656436816785646
